Period,Admissions,Feature1
600.90117691626563,404.37026934047429,583
600.90117691626563,-225.23367772727056,178
600.90117691626563,1071.6473798117188,651
600.90117691626563,27.062250084872971,719
600.90117691626563,717.99834899145912,663
600.90117691626563,474.65091957392565,924
600.90117691626563,763.71228296886989,753
600.90117691626563,1005.6413300946444,674
600.90117691626563,912.50202059572825,145
600.90117691626563,1221.3843191411825,777
600.90117691626563,446.4401785700598,253
600.90117691626563,888.44917517061594,291
600.90117691626563,1283.0621159770837,790
600.90117691626563,1829.0645283158487,564
600.90117691626563,1489.5926552014612,935
600.90117691626563,644.64635751807157,883
600.90117691626563,-335.57226280619591,85
600.90117691626563,-285.6724783198722,439
600.90117691626563,-21.253553406292781,409
600.90117691626563,217.63428196084351,123
600.90117691626563,-298.17560611365076,12
600.90117691626563,1666.1128216434124,758
600.90117691626563,760.91259615864169,797
600.90117691626563,-373.79121617118858,126
600.90117691626563,696.1558384399417,476
600.90117691626563,1427.8315611606113,391
600.90117691626563,774.89816344833207,769
600.90117691626563,286.61976063686518,669
600.90117691626563,1354.7002512068643,931
600.90117691626563,51.60629312223034,481
600.90117691626563,497.97675832433202,72
600.90117691626563,1452.8823648078442,25
600.90117691626563,519.65262179027559,151
600.90117691626563,67.317561374773845,467
600.90117691626563,816.47393329719466,393
600.90117691626563,1403.4319054282546,981
600.90117691626563,-324.25528747601857,158
600.90117691626563,1080.2623414243285,241
600.90117691626563,-16.65520772853381,577
600.90117691626563,66.286079284918884,214
600.90117691626563,1524.4617514201495,570
600.90117691626563,179.9835090110347,709
600.90117691626563,227.37208027989192,421
600.90117691626563,-1065.0665512222599,302
600.90117691626563,1861.9902532839428,710
600.90117691626563,919.25767705791145,350
600.90117691626563,1897.2443604278399,764
600.90117691626563,-578.15457261831159,322
600.90117691626563,658.54706130165755,419
600.90117691626563,808.93708095088436,459
600.90117691626563,186.02471836683307,41
600.90117691626563,8.3390133443231207,586
600.90117691626563,445.34393105559559,903
600.90117691626563,-440.20472221740624,26
600.90117691626563,-106.8067910885195,53
600.90117691626563,-346.63966551622605,119
600.90117691626563,-567.50536382609721,378
600.90117691626563,-174.11797106288986,400
600.90117691626563,140.64240686278481,328
600.90117691626563,276.74055603146905,407
600.90117691626563,137.72560581654335,162
600.90117691626563,1001.9030560832559,714
600.90117691626563,359.54165314709991,131
600.90117691626563,968.7548560138614,738
600.90117691626563,-198.65017819968648,137
600.90117691626563,271.11094376716028,394
600.90117691626563,618.00453808838211,955
600.90117691626563,1079.3082783567411,544
600.90117691626563,668.69206844088467,468
600.90117691626563,749.44303559392381,550
600.90117691626563,1093.0937761968075,968
600.90117691626563,26.991972982488733,243
600.90117691626563,279.44618577355141,771
600.90117691626563,1553.818063589192,815
600.90117691626563,292.09183515566531,379
600.90117691626563,1425.0910361626807,351
600.90117691626563,234.1207731733447,219
600.90117691626563,-317.43552131810156,412
600.90117691626563,407.54527461709984,474
600.90117691626563,862.54338770053073,942
600.90117691626563,832.8569904357214,403
600.90117691626563,-71.956521120995944,852
600.90117691626563,403.54800839423996,575
600.90117691626563,449.27955880679912,121
600.90117691626563,1200.9628851882953,471
600.90117691626563,1400.0902338992976,17
600.90117691626563,697.95089478098748,98
600.90117691626563,1459.1503971614065,775
600.90117691626563,1926.1031444553953,992
600.90117691626563,-834.37195419942213,93
600.90117691626563,525.92631409889009,500
600.90117691626563,477.29780685595853,752
600.90117691626563,415.16474527901306,79
600.90117691626563,1064.1598218618269,958
600.90117691626563,617.85446010687656,789
600.90117691626563,2205.3034107425656,978
600.90117691626563,277.42344776881384,101
600.90117691626563,1336.9267737978205,778
600.90117691626563,-115.12387951476205,327
600.90117691626563,257.4759078977886,703
600.90117691626563,962.48771826406187,136
600.90117691626563,286.67263802713717,92
600.90117691626563,145.66625297641269,707
600.90117691626563,629.65226293849673,108
600.90117691626563,845.98417394524836,656
600.90117691626563,37.524656452618331,228
600.90117691626563,228.87010941934972,566
600.90117691626563,842.61252411371936,705
600.90117691626563,320.69499439939602,427
600.90117691626563,498.40054413588746,943
600.90117691626563,-39.37760046008907,446
600.90117691626563,-22.145189452234547,5
600.90117691626563,109.17714425629276,983
600.90117691626563,1080.9954249201755,726
600.90117691626563,299.83103166176795,642
600.90117691626563,-335.85092573388283,213
600.90117691626563,1146.6155262102729,806
600.90117691626563,1339.2669952479368,922
600.90117691626563,710.71580051571664,590
600.90117691626563,-80.023830162230638,37
600.90117691626563,542.71203753756697,776
600.90117691626563,-288.85242111342507,435
600.90117691626563,1416.1442954586041,888
600.90117691626563,-170.0125208375764,75
600.90117691626563,1202.8252542417613,541
600.90117691626563,313.97496165304153,239
600.90117691626563,165.68089119498023,388
600.90117691626563,1113.2946861496448,841
600.90117691626563,-305.09310055432235,29
600.90117691626563,-308.8903975965369,383
600.90117691626563,580.31375113759418,290
600.90117691626563,573.17094483763253,277
600.90117691626563,471.75490266562565,7
600.90117691626563,1414.9463652316194,820
600.90117691626563,492.97088653481626,278
600.90117691626563,-630.85488547260991,140
600.90117691626563,1769.8436221783911,950
600.90117691626563,1744.0905760016819,270
600.90117691626563,-403.89503407561415,491
600.90117691626563,896.50934957315542,723
600.90117691626563,1365.2597510976652,534
600.90117691626563,-21.086301922182656,961
600.90117691626563,-324.80456923129145,205
600.90117691626563,744.36738139364093,251
600.90117691626563,725.57242848100964,168
600.90117691626563,1301.142603697946,397
600.90117691626563,187.68970243234264,540
600.90117691626563,-442.2866073997958,155
600.90117691626563,1097.3529915180186,15
600.90117691626563,-55.270658698843363,971
600.90117691626563,1786.8087679560613,372
600.90117691626563,517.26150072706093,191
600.90117691626563,1124.2773657008374,206
600.90117691626563,710.63509642121119,800
600.90117691626563,457.13337658489405,132
600.90117691626563,1692.436770193925,746
600.90117691626563,1635.2058718885173,929
600.90117691626563,860.23366857728956,811
600.90117691626563,59.093188200074238,18
600.90117691626563,1026.0359707675668,221
600.90117691626563,589.98283651860652,945
600.90117691626563,1814.1835243890937,504
600.90117691626563,175.81421816909165,568
600.90117691626563,274.78011623152781,873
600.90117691626563,856.30572463288456,871
600.90117691626563,1195.9320740088585,762
600.90117691626563,706.17610936720212,637
600.90117691626563,727.82400134393299,783
600.90117691626563,832.41816052849254,399
600.90117691626563,78.119539056235055,217
600.90117691626563,-237.3167211129421,262
600.90117691626563,616.37687770832315,245
600.90117691626563,183.60551120677559,485
600.90117691626563,-98.070610261929914,170
600.90117691626563,470.41769663381388,233
600.90117691626563,540.07913873060113,222
600.90117691626563,854.32980430810403,299
600.90117691626563,1151.3301505646646,960
600.90117691626563,-771.77625175025719,380
600.90117691626563,-266.10525879797865,212
600.90117691626563,545.88005016577267,756
600.90117691626563,1350.6937495299221,964
600.90117691626563,1405.8864683926731,365
600.90117691626563,351.54224775302328,542
600.90117691626563,976.87373908584618,839
600.90117691626563,840.27514463561465,449
600.90117691626563,1721.9396929308787,938
600.90117691626563,723.55853885264708,501
600.90117691626563,110.0637529924048,188
600.90117691626563,686.73682204150373,31
600.90117691626563,552.52410850080264,146
600.90117691626563,1385.2248309471042,616
600.90117691626563,387.38032763301175,306
600.90117691626563,984.75812043280393,538
600.90117691626563,32.970284226764534,529
600.90117691626563,215.39091440969543,204
600.90117691626563,57.388972013865015,175
600.90117691626563,1589.6832020109482,731
600.90117691626563,1122.3764135843194,582
600.90117691626563,16.171091846643549,717
600.90117691626563,745.19952029492583,785
600.90117691626563,548.41683915635849,236
600.90117691626563,865.59806061827726,430
600.90117691626563,213.62683230375001,698
600.90117691626563,683.01923425138978,127
600.90117691626563,142.6386247353764,148
600.90117691626563,1045.3713101516694,47
600.90117691626563,159.84682401587935,464
600.90117691626563,275.28548009947838,198
600.90117691626563,229.26369401460767,39
600.90117691626563,484.74901700542011,254
600.90117691626563,853.28118453585546,585
600.90117691626563,1419.5084322660146,878
600.90117691626563,956.79820916105132,181
600.90117691626563,609.14712778805733,329
600.90117691626563,1608.4608484623582,629
600.90117691626563,-17.081644685794686,732
600.90117691626563,1206.8452035611699,293
600.90117691626563,1576.6194676638788,919
600.90117691626563,1172.036389746552,700
600.90117691626563,734.34871289225691,443
600.90117691626563,687.66254536061138,77
600.90117691626563,690.64023536467971,271
600.90117691626563,183.80521080166557,246
600.90117691626563,632.02763481577063,55
600.90117691626563,267.87549212697274,652
600.90117691626563,963.62662388248839,853
600.90117691626563,449.8425883135875,105
600.90117691626563,1965.7023106107815,633
600.90117691626563,427.49476214619961,186
600.90117691626563,-366.57769532120221,275
600.90117691626563,357.24985017285587,343
600.90117691626563,1575.8106514211345,835
600.90117691626563,-229.66740970567429,99
600.90117691626563,144.81575082060544,727
600.90117691626563,205.28779666553197,536
600.90117691626563,105.41582343346363,472
600.90117691626563,1174.8074315219026,768
600.90117691626563,918.63803083757944,683
600.90117691626563,1250.2839499817944,829
600.90117691626563,721.84841493162219,506
600.90117691626563,-578.99056867879949,19
600.90117691626563,1016.3475251674643,156
600.90117691626563,248.35442752950263,552
600.90117691626563,315.59569736938022,818
600.90117691626563,239.13613120387248,183
600.90117691626563,757.16345842389865,970
600.90117691626563,719.12644389569743,846
600.90117691626563,1321.4858060436777,874
600.90117691626563,940.26334914593531,210
600.90117691626563,528.97293993628546,410
600.90117691626563,929.02807865863815,891
600.90117691626563,880.09713003584443,650
600.90117691626563,1273.4400866811261,475
600.90117691626563,116.44607186803722,450
600.90117691626563,-516.66771467367562,354
600.90117691626563,516.41774675449972,224
600.90117691626563,723.61503583516662,660
600.90117691626563,204.93075044040387,230
600.90117691626563,943.33996371834974,672
600.90117691626563,1064.1795635849849,830
600.90117691626563,1073.5843448082337,634
600.90117691626563,250.61218656268596,272
600.90117691626563,1198.8957987102626,877
600.90117691626563,379.43108248950188,319
600.90117691626563,452.44092064484539,555
600.90117691626563,20.067997447043808,460
600.90117691626563,1543.3710403969969,813
600.90117691626563,-35.242716986823893,42
600.90117691626563,900.76730281310586,933
600.90117691626563,1879.1885309271797,687
600.90117691626563,224.73581607131507,598
600.90117691626563,129.72449763983241,881
600.90117691626563,208.52576689760872,196
600.90117691626563,455.34899328666864,728
600.90117691626563,399.38936966743159,61
600.90117691626563,872.5751487886364,32
600.90117691626563,461.15449598262421,875
600.90117691626563,425.54336906034121,207
600.90117691626563,165.51006543063531,106
600.90117691626563,-405.88393727909909,102
600.90117691626563,1141.7246184491764,920
600.90117691626563,273.13939705369819,344
600.90117691626563,1361.5009028880777,947
600.90117691626563,109.82892144136702,803
600.90117691626563,31.372321480510777,559
600.90117691626563,-188.97056185372537,725
600.90117691626563,-75.754789740846718,426
600.90117691626563,1383.6511089706858,593
600.90117691626563,1340.4960482527476,62
600.90117691626563,803.91009681764308,128
600.90117691626563,741.52393675553435,980
600.90117691626563,1068.1737862507362,693
600.90117691626563,425.3533326522716,189
600.90117691626563,479.34042316790294,503
600.90117691626563,1446.2490439500425,515
600.90117691626563,585.15408752829433,28
600.90117691626563,893.88007328395679,901
600.90117691626563,462.32816366156197,681
600.90117691626563,1216.485528886896,689
600.90117691626563,1011.9215166204662,180
600.90117691626563,941.22627788783871,962
600.90117691626563,1285.9048723862647,465
600.90117691626563,161.17338113659429,473
600.90117691626563,586.9650103985573,404
600.90117691626563,1522.1892966746996,744
600.90117691626563,7.1296676415709044,463
600.90117691626563,103.71599907012558,285
600.90117691626563,370.00819048534714,696
600.90117691626563,662.49633297480352,323
600.90117691626563,469.06189791613428,572
600.90117691626563,6.7006558618902829,10
600.90117691626563,72.52426807560883,110
600.90117691626563,-735.89343715924838,684
600.90117691626563,368.33152648192822,333
600.90117691626563,907.8853570556106,287
600.90117691626563,1541.7055045583979,648
600.90117691626563,955.79263615242451,894
600.90117691626563,525.0007854234824,718
600.90117691626563,1043.6309138425916,699
600.90117691626563,698.04939392053188,872
600.90117691626563,551.29788146448641,310
600.90117691626563,-332.42559351599095,447
600.90117691626563,392.54028545157354,406
600.90117691626563,811.08985513348091,956
600.90117691626563,614.00245718233418,587
600.90117691626563,17.000760768655198,112
600.90117691626563,585.08995751676412,849
600.90117691626563,651.31847005871828,88
600.90117691626563,36.953827933810999,779
600.90117691626563,58.540836583132347,157
600.90117691626563,329.33560282844763,431
600.90117691626563,-300.60936755418254,21
600.90117691626563,-415.89038706207168,33
600.90117691626563,916.584487935575,827
600.90117691626563,739.11287143776394,533
600.90117691626563,197.50043417860161,675
600.90117691626563,1578.1725653020346,418
600.90117691626563,1430.1667732036788,457
600.90117691626563,138.57235874715997,360
600.90117691626563,185.30925114804717,532
600.90117691626563,886.18502952286997,109
600.90117691626563,1266.9799298252697,697
600.90117691626563,325.39191934749545,795
600.90117691626563,558.24004604578204,569
600.90117691626563,1012.280304778255,979
600.90117691626563,-532.99420109032326,223
600.90117691626563,-25.6317635680374,259
600.90117691626563,825.20934109633981,691
600.90117691626563,-340.85338005860251,362
600.90117691626563,18.008593296477216,147
600.90117691626563,651.98950450995176,526
600.90117691626563,1538.8447810532102,936
600.90117691626563,-402.73610477731893,203
600.90117691626563,957.82431107571483,908
600.90117691626563,25.243746232385092,258
600.90117691626563,1622.6840491718167,751
600.90117691626563,560.60068045592288,604
600.90117691626563,1130.1880868885914,685
600.90117691626563,337.16063512609503,715
600.90117691626563,395.59435841881242,70
600.90117691626563,391.30662974077006,225
600.90117691626563,1095.5289983638572,615
600.90117691626563,833.21103794732517,893
600.90117691626563,510.99147555420706,199
600.90117691626563,1598.7775300069675,889
600.90117691626563,688.84783804921494,554
600.90117691626563,1153.1412805647342,997
600.90117691626563,902.23459129263324,266
600.90117691626563,988.47838510951419,939
600.90117691626563,1192.8525517141763,895
600.90117691626563,-83.410024089516469,83
600.90117691626563,613.43347942657817,195
600.90117691626563,1119.3486426495538,115
600.90117691626563,27.908122619503274,347
600.90117691626563,37.435311408315101,445
600.90117691626563,1308.5672022311271,171
600.90117691626563,1045.5353002623362,556
600.90117691626563,-125.64719955771398,190
600.90117691626563,539.50414162734273,712
600.90117691626563,1183.7333943784447,845
600.90117691626563,1047.2041142287862,975
600.90117691626563,1221.8468267947742,994
600.90117691626563,400.2356081822324,13
600.90117691626563,175.51029586821244,487
600.90117691626563,818.04448118436494,392
600.90117691626563,1000.3328758224282,330
600.90117691626563,801.61728848619794,781
600.90117691626563,777.50505406105219,493
600.90117691626563,865.04451895390105,899
600.90117691626563,-260.15166542401585,118
600.90117691626563,1097.3600544089336,977
600.90117691626563,-353.91030408483516,279
600.90117691626563,973.74553847096081,398
600.90117691626563,1021.3695959374435,231
600.90117691626563,1209.7369153731502,355
600.90117691626563,789.17251871554743,622
600.90117691626563,1431.0226605716609,692
600.90117691626563,1077.4552530521275,315
600.90117691626563,-53.857338237583235,267
600.90117691626563,546.19223888717022,748
600.90117691626563,861.53909308672917,694
600.90117691626563,87.385984569126094,521
600.90117691626563,-916.2260480814225,294
600.90117691626563,715.31278075284229,832
600.90117691626563,258.07588511247957,737
600.90117691626563,437.86599902115529,831
600.90117691626563,1143.6076579022299,836
600.90117691626563,1126.2174648857942,816
600.90117691626563,525.04443784592559,632
600.90117691626563,1326.2557181284324,337
600.90117691626563,-15.777180830222065,2
600.90117691626563,627.06858033733965,66
600.90117691626563,376.06335657782898,144
600.90117691626563,1282.6531060975262,413
600.90117691626563,995.97089165961768,904
600.90117691626563,275.89775783619507,531
600.90117691626563,1093.3632049147432,255
600.90117691626563,932.44003348563911,549
600.90117691626563,59.674733022319174,864
600.90117691626563,1370.4744887481295,209
600.90117691626563,1977.7814455405723,301
600.90117691626563,599.95437670137153,201
600.90117691626563,510.34848490139376,765
600.90117691626563,709.57768062494029,666
600.90117691626563,839.68220010960033,809
600.90117691626563,688.92847104133591,490
600.90117691626563,759.42668135420047,309
600.90117691626563,-583.28753150311843,161
600.90117691626563,351.37946135388671,345
600.90117691626563,298.16590966380045,405
600.90117691626563,2032.3622062820548,825
600.90117691626563,1302.9414678804901,761
600.90117691626563,873.13678806911253,913
600.90117691626563,1007.6695091296845,614
600.90117691626563,1294.3320806261747,759
600.90117691626563,-753.75690152608786,3
600.90117691626563,946.1934505873113,670
600.90117691626563,721.63358773767084,617
600.90117691626563,-129.02133768026277,192
600.90117691626563,-15.060559684977306,280
600.90117691626563,357.70509680445866,611
600.90117691626563,991.02973731799375,522
600.90117691626563,319.7211267646278,627
600.90117691626563,-839.11007515618871,122
600.90117691626563,-759.10761546733647,120
600.90117691626563,-120.51491496184428,535
600.90117691626563,477.60273307352463,149
600.90117691626563,-180.4190154628651,635
600.90117691626563,298.61417524420011,282
600.90117691626563,-127.0629390055642,313
600.90117691626563,1494.0584015080881,740
600.90117691626563,1251.2738202490364,433
600.90117691626563,-591.5873252183037,111
600.90117691626563,31.959312714874272,100
600.90117691626563,-29.175579937514499,359
600.90117691626563,558.67678356079273,867
600.90117691626563,-188.94370965869859,339
600.90117691626563,861.62615382320814,720
600.90117691626563,390.29472822315915,787
600.90117691626563,1354.7273345251417,953
600.90117691626563,526.21612441360139,932
600.90117691626563,549.84051457758324,597
600.90117691626563,564.71539399899018,708
600.90117691626563,1157.6622284366513,300
600.90117691626563,847.43298138457214,801
600.90117691626563,1256.4571829693218,826
600.90117691626563,644.31188832010707,268
600.90117691626563,756.42060301805407,276
600.90117691626563,1133.9360378242818,909
600.90117691626563,655.11999271271975,455
600.90117691626563,-89.47373662772668,466
600.90117691626563,370.13098331028181,257
600.90117691626563,-302.84397079700301,8
600.90117691626563,-153.93125051513323,677
600.90117691626563,27.465940942530551,516
600.90117691626563,149.333935998588,730
600.90117691626563,639.46537442775048,167
600.90117691626563,96.01311890274431,143
600.90117691626563,745.6497152351775,511
600.90117691626563,175.97922131385886,314
600.90117691626563,-395.86176240302018,164
600.90117691626563,-188.63865723791412,539
600.90117691626563,785.25626651714992,969
600.90117691626563,1222.405339607732,952
600.90117691626563,445.58427427913404,332
600.90117691626563,328.20290695491951,283
600.90117691626563,1749.4641278329595,972
600.90117691626563,481.12608082643396,930
600.90117691626563,760.06639552285844,578
600.90117691626563,-290.55075358326911,87
600.90117691626563,1137.2064659580817,848
600.90117691626563,732.81636050799409,208
600.90117691626563,500.26815678561093,480
600.90117691626563,15.900366854003948,139
600.90117691626563,935.06923057659219,340
600.90117691626563,1144.7525433442802,166
600.90117691626563,1227.9018361861977,623
600.90117691626563,1258.8408793985459,621
600.90117691626563,1316.9920779837394,626
600.90117691626563,221.50844642397607,630
600.90117691626563,1287.7869323452378,620
600.90117691626563,731.93104596807916,884
600.90117691626563,1209.0901043910085,988
600.90117691626563,286.03701184791805,216
600.90117691626563,383.340740688756,639
600.90117691626563,143.41053216616797,169
600.90117691626563,-198.43814482164464,336
600.90117691626563,540.55924919376889,22
600.90117691626563,670.19308603782088,97
600.90117691626563,48.443676091016016,438
600.90117691626563,559.55879143008576,741
600.90117691626563,393.92644414155615,402
600.90117691626563,926.38980353430441,733
600.90117691626563,342.0397770205862,605
600.90117691626563,119.87256103714577,367
600.90117691626563,938.40021262865082,951
600.90117691626563,816.3564365759529,107
600.90117691626563,547.0150183891983,667
600.90117691626563,1026.6703830125343,742
600.90117691626563,216.76895285643604,638
600.90117691626563,548.07119240064594,546
600.90117691626563,1294.7493997488782,916
600.90117691626563,767.73167291815321,50
600.90117691626563,-332.18533052072712,237
600.90117691626563,694.71500215575179,528
600.90117691626563,355.835173614312,833
600.90117691626563,-26.38704196665185,579
600.90117691626563,1405.1202038918188,949
600.90117691626563,-140.67191901832302,571
600.90117691626563,-236.44162126987464,551
600.90117691626563,-41.334096933288038,429
600.90117691626563,366.15106393869172,0
600.90117691626563,775.89020567537102,856
600.90117691626563,1252.7298956720633,363
600.90117691626563,354.42065562805021,346
600.90117691626563,-618.44468334779413,43
600.90117691626563,675.28451691229486,599
600.90117691626563,776.36745328466918,763
600.90117691626563,636.97221101630441,434
600.90117691626563,1256.6432801597878,934
600.90117691626563,606.60226119884715,963
600.90117691626563,1465.0764144780471,866
600.90117691626563,1080.0484556198537,870
600.90117691626563,465.81455348904672,348
600.90117691626563,1251.9396485127343,817
600.90117691626563,592.27786844437242,879
600.90117691626563,347.8570946448533,375
600.90117691626563,839.18941698462982,274
600.90117691626563,738.7878634369614,38
